Date,Daily Return,Mkt-RF,SMB,HML,RF,Date,Strategy Return,Dividends Profit,Transaction Cost
2015-07-07,0.004039826,0.0053,-0.0044,-0.003,0,2015-07-07,0.006229828,0,0.002190002
2015-07-08,-0.003857782,-0.0168,-0.0001,0.0009,0,2015-07-08,-0.001434472,0,0.00242331
2015-07-09,0.000560857,0.0029,0.0014,0.0002,0,2015-07-09,0.003557379,0,0.002996522
2015-07-10,0.010484558,0.0124,0.0023,-0.0051,0,2015-07-10,0.013524421,0,0.003039863
2015-07-13,0.006477439,0.0114,-0.0008,-0.0043,0,2015-07-13,0.008539416,0.000307523,0.0023695
2015-07-14,-0.002946456,0.0047,0.0017,0.001,0,2015-07-14,-0.000186801,0,0.002759655
2015-07-15,-0.001429496,-0.0019,-0.008,-0.0006,0,2015-07-15,0.001221937,0,0.002651433
2015-07-16,-0.003470161,0.0078,-0.0016,-0.0064,0,2015-07-16,-0.002682321,0.000970453,0.001758293
2015-07-17,-0.018992715,0.0005,-0.006,-0.0066,0,2015-07-17,-0.01667793,0,0.002314785
2015-07-20,-0.014361797,-0.0001,-0.007,-0.006,0,2015-07-20,-0.011955446,0.0002175,0.002623851
2015-07-21,-0.010597765,-0.0047,0.0001,0.003,0,2015-07-21,-0.009208193,0.000157216,0.001546788
2015-07-22,-0.007212511,-0.0018,0.0019,0.0023,0,2015-07-22,-0.00562305,0,0.001589461
2015-07-23,0.00275859,-0.006,-0.0039,-0.0031,0,2015-07-23,0.004118466,0,0.001359876
2015-07-24,-0.001402178,-0.0108,-0.0063,0.0005,0,2015-07-24,1.44E-05,0,0.001416578
2015-07-27,-0.003305327,-0.0074,-0.0025,0.0007,0,2015-07-27,-0.001774843,0,0.001530484
2015-07-28,-0.004357177,0.0123,-0.0036,-0.0013,0,2015-07-28,-0.002935916,0,0.001421261
2015-07-29,0.010123186,0.0074,-0.0039,0.0053,0,2015-07-29,0.012903642,0,0.002780456
2015-07-30,0.005327931,0.0012,0.0014,-0.0028,0,2015-07-30,0.007761301,0,0.00243337
2015-07-31,0.00074175,-0.0015,0.0085,-0.0101,0,2015-07-31,0.002493575,0,0.001751825
2015-08-03,-0.001153345,-0.0034,-0.0033,-0.0021,0,2015-08-03,0.000650849,0,0.001804194
2015-08-04,-0.006435463,-0.0014,0.0002,-0.0013,0,2015-08-04,-0.004263268,0,0.002172195
2015-08-05,0.004426973,0.0036,-0.0002,-0.0041,0,2015-08-05,0.006375386,0,0.001948413
2015-08-06,-0.012497529,-0.0088,-0.0053,0.0193,0,2015-08-06,-0.009920514,0,0.002577015
2015-08-07,-0.001181711,-0.0036,-0.0048,-0.003,0,2015-08-07,0.00128033,0,0.002462041
2015-08-10,-0.003556779,0.0131,0.0014,0.007,0,2015-08-10,-0.000982023,0,0.002574756
2015-08-11,0.001538313,-0.0098,-0.001,0.0043,0,2015-08-11,0.003457494,0.00054268,0.002461861
2015-08-12,-0.010229292,0.0007,-0.001,-0.0032,0,2015-08-12,-0.008277432,0.000290167,0.002242027
2015-08-13,0.005056986,-0.0014,-0.0046,0.0007,0,2015-08-13,0.007469284,0,0.002412298
2015-08-14,-0.004700167,0.0043,0.0014,0.0044,0,2015-08-14,-0.002703217,0,0.00199695
2015-08-17,-0.001630971,0.006,0.0045,-0.0087,0,2015-08-17,-0.000306225,0.000468745,0.001793491
2015-08-18,-0.004032539,-0.0035,-0.0063,0.0038,0,2015-08-18,-0.002847214,0.000599721,0.001785046
2015-08-19,-0.002864824,-0.0085,-0.0012,-0.0022,0,2015-08-19,-0.000747481,0.000520144,0.002637487
2015-08-20,-0.01255493,-0.0224,-0.0028,0.0058,0,2015-08-20,-0.010650579,0,0.001904351
2015-08-21,-0.021857926,-0.0295,0.0185,0.0014,0,2015-08-21,-0.01883053,0,0.003027396
2015-08-24,-0.077613724,-0.039,0.0033,-0.0042,0,2015-08-24,-0.076092537,0.00053534,0.002056527
2015-08-25,0.053675332,-0.0117,0.0071,-0.006,0,2015-08-25,0.055543213,0,0.001867881
2015-08-26,0.005605759,0.0368,-0.0136,-0.0034,0,2015-08-26,0.008023859,0,0.0024181
2015-08-27,0.013782883,0.024,-0.0072,0.006,0,2015-08-27,0.015033059,0,0.001250176
2015-08-28,0.009127398,0.0023,0.0099,0.0008,0,2015-08-28,0.011257841,0,0.002130443
2015-08-31,0.016563955,-0.0074,0.0077,0.0142,0,2015-08-31,0.019080198,0,0.002516243
2015-09-01,-0.014174865,-0.0291,0.003,-0.005,0,2015-09-01,-0.012065087,0.000404595,0.002514373
2015-09-02,0.009404053,0.0181,-0.0015,-0.0092,0,2015-09-02,0.012416553,0,0.0030125
2015-09-03,0.00339647,0.0017,-0.0034,0.0075,0,2015-09-03,0.00584748,0,0.00245101
2015-09-04,-0.006796958,-0.0139,0.0091,-0.0057,0,2015-09-04,-0.007218429,0.003416176,0.002994705
2015-09-08,0.011647287,0.0252,-0.0034,-0.0057,0,2015-09-08,0.014805979,0,0.003158692
2015-09-09,-0.001420295,-0.0134,0.0016,0.0013,0,2015-09-09,0.00053791,0,0.001958205
2015-09-10,-0.015503631,0.0049,-0.0012,-0.0035,0,2015-09-10,-0.014349246,0,0.001154385
2015-09-11,-0.010448862,0.0044,-0.002,-0.0069,0,2015-09-11,-0.009805776,0.000923163,0.001566249
2015-09-14,-0.012865128,-0.0041,0.0002,0.0003,0,2015-09-14,-0.011085077,0.00029505,0.002075101
2015-09-15,-0.022719545,0.0122,-0.002,0.0028,0,2015-09-15,-0.021477038,0,0.001242507
2015-09-16,0.021476939,0.0084,0.0001,0.0044,0,2015-09-16,0.022226416,0.00018435,0.000933827
2015-09-17,0.005160115,-0.0017,0.0092,-0.015,0,2015-09-17,0.006837792,0,0.001677677
2015-09-18,0.010478207,-0.0162,0.005,-0.0096,0,2015-09-18,0.01118604,0.000640552,0.001348385
2015-09-21,0.006224604,0.0036,-0.0096,0.0124,0,2015-09-21,0.007765332,0.000143457,0.001684185
2015-09-22,-0.012243052,-0.0129,-0.0029,0.0014,0,2015-09-22,-0.010024038,0,0.002219014
2015-09-23,-0.005111543,-0.0027,-0.0016,-0.0016,0,2015-09-23,-0.002376414,0,0.002735129
2015-09-24,-0.012493308,-0.0036,0.0027,0.0052,0,2015-09-24,-0.0096996,0,0.002793708
2015-09-25,0.005144763,-0.0022,-0.0169,0.0188,0,2015-09-25,0.007503375,0,0.002358612
2015-09-28,-0.022328517,-0.0263,-0.0029,0.0115,0,2015-09-28,-0.019601568,0,0.002726949
2015-09-29,-0.032674604,-0.0007,-0.0072,0.0069,0,2015-09-29,-0.030019924,0,0.00265468
2015-09-30,0.011626209,0.0188,-0.0042,-0.0044,0,2015-09-30,0.013609765,0,0.001983556
2015-10-01,0.012436615,0.0013,-0.0046,-0.0006,0,2015-10-01,0.014462629,0.000511188,0.002537202
2015-10-02,-0.008837923,0.0148,0.0032,-0.0084,0,2015-10-02,-0.007378003,0.000465269,0.001925189
2015-10-05,0.043710292,0.0193,0.0062,0.0077,0,2015-10-05,0.045707332,0.000725863,0.002722903
2015-10-06,0.017502203,-0.0043,-0.0025,0.0165,0,2015-10-06,0.018974904,0,0.001472701
2015-10-07,0.026875046,0.0094,0.0078,-0.0024,0,2015-10-07,0.028055724,0,0.001180678
2015-10-08,0.003920248,0.0084,0.0023,0.0074,0,2015-10-08,0.005027449,0,0.001107201
2015-10-09,0.014165702,0.0012,0.0021,-0.0107,0,2015-10-09,0.016368514,0,0.002202812
2015-10-12,0.005836977,0.0006,-0.0039,-0.0008,0,2015-10-12,0.007607831,4.44E-05,0.001815254
2015-10-13,-0.0130239,-0.0074,-0.0075,0.0067,0,2015-10-13,-0.010832859,0,0.002191041
2015-10-14,0.003963144,-0.006,-0.0029,-0.0006,0,2015-10-14,0.006977632,0,0.003014488
2015-10-15,0.000739313,0.0156,0.0068,-0.0009,0,2015-10-15,0.002819231,4.31E-05,0.002123018
2015-10-16,0.005702771,0.0036,-0.0046,-0.0032,0,2015-10-16,0.007696241,0,0.00199347
2015-10-19,0.00070533,0,0.0017,-0.0068,0,2015-10-19,0.002865722,0,0.002160392
2015-10-20,-0.005484213,-0.0015,0.0001,0.0122,0,2015-10-20,-0.00267244,0,0.002811773
2015-10-21,0.004936601,-0.0074,-0.0088,-0.002,0,2015-10-21,0.006550742,0.000678624,0.002292765
2015-10-22,-0.001889693,0.015,-0.0079,0.0032,0,2015-10-22,0.000464965,0,0.002354658
2015-10-23,0.009343983,0.0109,-0.0001,-0.0056,0,2015-10-23,0.011394587,0,0.002050604
2015-10-26,-0.003567077,-0.002,-0.0035,-0.0073,0,2015-10-26,-0.000866859,0,0.002700218
2015-10-27,-0.015668668,-0.0042,-0.0087,-0.0093,0,2015-10-27,-0.013321273,0,0.002347395
2015-10-28,-0.001956496,0.0143,0.0141,0.0069,0,2015-10-28,0.001449324,0,0.00340582
2015-10-29,0.002302918,-0.002,-0.0081,-0.0005,0,2015-10-29,0.005045562,0,0.002742644
2015-10-30,0.003167572,-0.0042,0.0019,-0.0056,0,2015-10-30,0.005755119,0,0.002587547
2015-11-02,-0.001005065,0.0125,0.0084,-0.0002,0,2015-11-02,0.001452752,0,0.002457817
2015-11-03,0.002394146,0.0032,0.004,0.0024,0,2015-11-03,0.004844951,0,0.002450805
2015-11-04,0.008827879,-0.0026,0.0032,-0.0032,0,2015-11-04,0.01148747,0,0.002659591
2015-11-05,-0.010731316,-0.0008,0.0003,0.0049,0,2015-11-05,-0.008752026,0,0.00197929
2015-11-06,-0.008063357,0.0014,0.0087,0.0033,0,2015-11-06,-0.005905876,0,0.002157481
2015-11-09,-0.007077012,-0.0095,-0.0024,-0.0004,0,2015-11-09,-0.004801444,0.00025144,0.002527008
2015-11-10,-0.012609949,0.0013,0,0.0022,0,2015-11-10,-0.01070757,0.000649853,0.002552232
2015-11-11,0.002026681,-0.0043,-0.005,-0.0018,0,2015-11-11,0.004570452,6.97E-05,0.002613471
2015-11-12,-0.015263326,-0.0145,-0.0053,-0.004,0,2015-11-12,-0.012577571,0,0.002685755
2015-11-13,-0.012903632,-0.0107,0.0032,0.0037,0,2015-11-13,-0.009972229,0,0.002931403
2015-11-16,-0.002199196,0.0139,-0.006,0.0048,0,2015-11-16,-0.000717006,0.000293365,0.001775555
2015-11-17,0.010029658,-0.0011,-0.0012,-0.0065,0,2015-11-17,0.011832177,0.00032472,0.002127239
2015-11-18,-0.00473526,0.0161,-0.0002,-0.0008,0,2015-11-18,-0.003438694,0.00094117,0.002237736
2015-11-19,-0.003976858,-0.0013,-0.0025,-0.0016,0,2015-11-19,-0.002803721,0.001496173,0.00266931
2015-11-20,-0.000929626,0.0036,0.0043,-0.0039,0,2015-11-20,0.001308764,0,0.00223839
2015-11-23,-0.005482432,-0.0001,0.0065,-0.0035,0,2015-11-23,-0.003502848,0,0.001979584
2015-11-24,-0.003740395,0.0021,0.0069,0.0025,0,2015-11-24,-0.001795209,0,0.001945186
2015-11-25,0.006589711,0.0009,0.0088,-0.0054,0,2015-11-25,0.008639125,0,0.002049414
2015-11-27,0.002501782,0.0009,0.0025,-0.0029,0,2015-11-27,0.004655928,0,0.002154146
2015-11-30,0.009472673,-0.0047,0.0013,0.0067,0,2015-11-30,0.011440351,0,0.001967678
2015-12-01,-0.000327822,0.0097,-0.0066,0.0025,0,2015-12-01,0.001801273,0,0.002129095
2015-12-02,-4.31E-05,-0.0101,0.0024,-0.0071,0,2015-12-02,0.002764126,0,0.002807208
2015-12-03,-0.008284367,-0.015,-0.002,0.004,0,2015-12-03,-0.005078828,0,0.003205539
2015-12-04,-0.011804153,0.0187,-0.0102,-0.0048,0,2015-12-04,-0.009226799,0,0.002577354
2015-12-07,0.001977381,-0.0083,-0.0088,-0.0068,0,2015-12-07,0.004293609,0,0.002316228
2015-12-08,-0.014734219,-0.0059,0.0047,-0.0121,0,2015-12-08,-0.012216089,0,0.00251813
2015-12-09,0.006315055,-0.0083,-0.0035,0.004,0,2015-12-09,0.00741663,0.001465866,0.002567441
2015-12-10,-0.000428918,0.003,0.0011,-0.0023,0,2015-12-10,0.002124831,0,0.002553749
2015-12-11,-0.012463985,-0.0203,-0.0022,-0.0006,0,2015-12-11,-0.011564321,0.000964276,0.00186394
2015-12-14,-0.029702618,0.0029,-0.0103,-0.0017,0,2015-12-14,-0.028195692,0,0.001506926
2015-12-15,-0.009854073,0.011,0.0005,0.0079,0,2015-12-15,-0.008419377,0,0.001434696
2015-12-16,0.013685768,0.0147,0.0001,-0.0069,0,2015-12-16,0.015745797,0.00052997,0.002589999
2015-12-17,0.024715137,-0.0146,0.0039,-0.0036,0,2015-12-17,0.025977962,0.000452099,0.001714924
2015-12-18,-0.015555515,-0.017,0.0075,-0.0037,0,2015-12-18,-0.013486804,0,0.002068711
2015-12-21,0.005201737,0.0074,-0.0017,-0.0007,0,2015-12-21,0.007792188,0.000242324,0.002832775
2015-12-22,0.007975637,0.0089,-0.0007,0.0052,0,2015-12-22,0.010574162,0,0.002598525
2015-12-23,0.05844277,0.0129,0.0013,0.0057,0,2015-12-23,0.059678324,0.001703716,0.00293927
2015-12-24,0.026405147,-0.0011,0.0029,-0.0002,0,2015-12-24,0.028811988,0,0.002406841
2015-12-28,-0.002944369,-0.0028,-0.0047,-0.0037,0,2015-12-28,-0.002480796,0.001787677,0.00225125
2015-12-29,0.001926978,0.0105,0.001,-0.0028,0,2015-12-29,0.003617625,0,0.001690647
2015-12-30,-0.01955933,-0.0074,-0.0017,-0.0015,0,2015-12-30,-0.017474923,0,0.002084407
2015-12-31,-0.004582238,-0.0092,-0.0025,0.0023,0,2015-12-31,-0.001951114,0,0.002631124
2016-01-04,0.006842478,-0.0159,-0.0087,0.0052,0,2016-01-04,0.008866875,0,0.002024397
2016-01-05,0.00784662,0.0012,-0.0019,0.0001,0,2016-01-05,0.010071872,0,0.002225252
2016-01-06,-0.005750232,-0.0135,-0.0014,0,0,2016-01-06,-0.003017014,0,0.002733218
2016-01-07,-0.017781583,-0.0244,-0.0029,0.0008,0,2016-01-07,-0.014953757,0,0.002827826
2016-01-08,-0.004682208,-0.0111,-0.005,-0.0003,0,2016-01-08,-0.001883008,0,0.0027992
2016-01-11,-0.012624295,-0.0006,-0.0064,0.004,0,2016-01-11,-0.009870254,0,0.002754041
2016-01-12,-0.006099317,0.0072,-0.0042,-0.0077,0,2016-01-12,-0.00612808,0.0027936,0.002764837
2016-01-13,-0.003994915,-0.0267,-0.0073,0.0081,0,2016-01-13,-0.001483815,0,0.0025111
2016-01-14,-0.040207892,0.0165,0,-0.004,0,2016-01-14,-0.037203545,0,0.003004347
2016-01-15,-0.008541975,-0.0214,0.0042,-0.0024,0,2016-01-15,-0.006602246,0,0.001939729
2016-01-19,-0.006345007,-0.0019,-0.0134,-0.0006,0,2016-01-19,-0.004173069,0,0.002171938
2016-01-20,-0.035080227,-0.0094,0.0188,-0.0127,0,2016-01-20,-0.033689335,0.000649751,0.002040643
2016-01-21,-0.015347073,0.0045,-0.0052,-0.0002,0,2016-01-21,-0.012896482,0,0.002450591
2016-01-22,0.029707946,0.0208,0.0021,-0.002,0,2016-01-22,0.031830754,0,0.002122808
2016-01-25,0.030683634,-0.0171,-0.0039,-0.0099,0,2016-01-25,0.032813577,0,0.002129943
2016-01-26,0.005516948,0.0152,0.0042,0.0118,0,2016-01-26,0.007308416,0,0.001791468
2016-01-27,0.013337586,-0.0111,-0.0055,0.0171,0,2016-01-27,0.015411211,0,0.002073625
2016-01-28,0.005397366,0.0049,-0.0047,0.0126,0,2016-01-28,0.008245529,0,0.002848163
2016-01-29,0.007364584,0.0257,0.0048,0.0043,0,2016-01-29,0.010886428,0,0.003521844
2016-02-01,0.002327503,-0.0004,-0.0019,-0.01,0.00001,2016-02-01,0.005097736,0.000181146,0.002941379
2016-02-04,0.00192237,0.0027,0.0012,0.0035,0.00001,2016-02-04,0.004159195,0,0.002226825
2016-02-05,-0.004064633,-0.0206,-0.0107,0.0164,0.00001,2016-02-05,-0.001944407,0,0.002110226
2016-02-08,-0.016009474,-0.0151,-0.0001,0.0083,0.00001,2016-02-08,-0.013969663,0,0.002029811
2016-02-09,-0.022009324,-0.0009,-0.0047,-0.0028,0.00001,2016-02-09,-0.021220141,0.001791364,0.002570547
2016-02-10,0.008706351,0.0001,-0.0005,-0.0055,0.00001,2016-02-10,0.010380109,0.00102141,0.002685168
2016-02-11,-0.007158229,-0.0117,0.005,-0.0148,0.00001,2016-02-11,-0.004300813,0.0002656,0.003113016
2016-02-12,0.008673008,0.0199,-0.0052,0.011,0.00001,2016-02-12,0.010120124,0.000306048,0.001743164
2016-02-16,0.028250342,0.0178,0.0052,-0.0053,0.00001,2016-02-16,0.030693371,0,0.002433029
2016-02-17,0.00958311,0.0175,-0.0006,-0.0065,0.00001,2016-02-17,0.010356318,0.002177047,0.002940255
2016-02-18,0.01789666,-0.0051,-0.0001,0.0022,0.00001,2016-02-18,0.020825746,0,0.002919086
2016-02-19,0.001677572,0.0006,0.0042,-0.0058,0.00001,2016-02-19,0.003883887,0,0.002196315
2016-02-22,0.011909235,0.0143,-0.0027,0.0026,0.00001,2016-02-22,0.013839387,0,0.001920152
2016-02-23,0.000840519,-0.0122,0.0047,-0.0051,0.00001,2016-02-23,0.003663226,0.000049792,0.002862499
2016-02-24,-0.001613674,0.0053,0.007,-0.003,0.00001,2016-02-24,0.001259658,0,0.002863332
2016-02-25,0.008441917,0.011,-0.0042,0.0023,0.00001,2016-02-25,0.011098001,0,0.002646084
2016-02-26,0.019985005,-0.0001,0.0081,0.0029,0.00001,2016-02-26,0.023414519,0,0.003419514
2016-02-29,0.001375411,-0.0069,0.0065,0.0025,0.00001,2016-02-29,0.004303021,0,0.00291761
2016-03-01,0.010794828,0.0234,-0.0065,0.0039,0.00001,2016-03-01,0.013628956,0.00012103,0.002945158
2016-03-02,-0.002081638,0.0054,0.0052,0.0068,0.00001,2016-03-02,0.000679705,0,0.002751343
2016-03-03,0.00455726,0.005,0.0046,0.0066,0.00001,2016-03-03,0.007054664,0,0.002487404
2016-03-04,0.01006352,0.0037,0.0029,0.0029,0.00001,2016-03-04,0.0120625,0,0.00198898
2016-03-07,0.001555185,0.0021,0.0121,0.0055,0.00001,2016-03-07,0.004362637,0,0.002797452
2016-03-08,0.00463153,-0.0127,-0.0117,-0.0048,0.00001,2016-03-08,0.007515171,0,0.002873641
2016-03-09,-0.018403134,0.005,0.0001,0.0041,0.00001,2016-03-09,-0.017676334,0.001699219,0.002416019
2016-03-10,0.001832667,-0.0011,-0.0086,0.0062,0.00001,2016-03-10,0.004539956,0,0.002697289
2016-03-11,0.002997862,0.0169,0.0028,0.0023,0.00001,2016-03-11,0.003351506,0.001407881,0.001751525
2016-03-14,0.002691457,-0.0012,-0.0008,-0.009,0.00001,2016-03-14,0.004443038,0,0.001741581
2016-03-15,-0.005147037,-0.0036,-0.0149,0.0069,0.00001,2016-03-15,-0.003036321,0,0.002100716
2016-03-16,0.002277629,0.0063,0.0011,-0.001,0.00001,2016-03-16,0.0034952,0.001395749,0.00260332
2016-03-17,0.029043044,0.0072,0.0083,0.0059,0.00001,2016-03-17,0.031263489,0,0.002210445
2016-03-18,0.007961067,0.0054,0.0037,-0.0015,0.00001,2016-03-18,0.010892196,0,0.002921129
2016-03-21,-0.006549372,0.001,-0.0021,-0.0032,0.00001,2016-03-21,-0.003688462,0,0.00285091
2016-03-22,-0.010008351,-0.0005,-0.0001,-0.0044,0.00001,2016-03-22,-0.007690277,0,0.002308074
2016-03-23,0.003947864,-0.0086,-0.0117,-0.0015,0.00001,2016-03-23,0.00552547,0,0.001567606
2016-03-24,-0.016785855,0,0.0048,-0.0007,0.00001,2016-03-24,-0.014897694,0,0.001878161
2016-03-28,-0.002045912,0.0004,-0.0002,0.0016,0.00001,2016-03-28,2.15E-05,0,0.002057412
2016-03-29,-0.008196441,0.0107,0.018,-0.012,0.00001,2016-03-29,-0.005065361,0,0.00312108
2016-03-30,0.01650429,0.0041,-0.0029,0.0016,0.00001,2016-03-30,0.019324935,0,0.002810645
2016-03-31,0.005361539,-0.0011,0.0045,-0.0048,0.00001,2016-03-31,0.007318104,0,0.001946565
2016-04-01,-0.001041868,0.0064,-0.0024,-0.0062,0,2016-04-01,0.001270635,0,0.002312503
2016-04-04,-0.00078174,-0.0041,-0.0021,-0.008,0,2016-04-04,0.0016567,0,0.00243844
2016-04-05,-0.005507532,-0.0094,-0.0009,-0.0038,0,2016-04-05,-0.003758254,0.000166617,0.001915895
2016-04-06,0.000332422,0.0114,0.0022,-0.0076,0,2016-04-06,0.002120031,0.00033568,0.002123289
2016-04-07,0.004437196,-0.0123,-0.0005,-0.0038,0,2016-04-07,0.007156368,0,0.002719172
2016-04-08,0.01240008,0.0029,0.0002,0.0068,0,2016-04-08,0.015201101,0,0.002801021
2016-04-11,0.003424792,-0.0028,-0.0012,0.0096,0,2016-04-11,0.005727308,0.000229011,0.002531527
2016-04-12,-0.001063234,0.0099,-0.0007,0.0087,0,2016-04-12,0.000738324,0,0.001801558
2016-04-13,0.010739871,0.0123,0.0087,0.0038,0,2016-04-13,0.013114508,0.000356152,0.002730789
2016-04-14,0.006726365,0.0003,-0.0025,0.0014,0,2016-04-14,0.008201242,0,0.001474877
2016-04-15,-0.003520594,-0.0004,0.0034,-0.0034,0,2016-04-15,-0.001417012,0,0.002103582
2016-04-18,-0.002970466,0.0065,0.0011,-0.0019,0,2016-04-18,-0.001205331,0.00015136,0.001916495
2016-04-19,0.012441602,0.0029,-0.0037,0.0148,0,2016-04-19,0.014493365,0.000045655,0.002097418
2016-04-20,0.009790781,0.0015,-0.0011,0.0058,0,2016-04-20,0.012059607,0,0.002268826
2016-04-21,0.008892429,-0.0047,0.0011,-0.006,0,2016-04-21,0.011841392,0,0.002948963
2016-04-22,-0.004901088,0.0012,0.0082,0.0052,0,2016-04-22,-0.002855793,0,0.002045295
2016-04-25,-0.000375995,-0.0024,-0.0057,-0.0017,0,2016-04-25,0.002233084,0,0.002609079
2016-04-26,-0.002978053,0.0029,0.0066,0.008,0,2016-04-26,-0.000766389,0,0.002211664
2016-04-27,0.00220527,0.0021,0.0005,0.0069,0,2016-04-27,0.004944913,0,0.002739643
2016-04-28,0.002277206,-0.0096,-0.0013,-0.0001,0,2016-04-28,0.004296523,0,0.002019317
2016-04-29,-0.002391753,-0.005,-0.0017,0.0038,0,2016-04-29,-0.000175938,0,0.002215815
2016-05-02,0.00340595,0.0079,0.0002,-0.0038,0.00001,2016-05-02,0.005626419,0,0.002210469
2016-05-03,-0.006929476,-0.0105,-0.0066,-0.0045,0.00001,2016-05-03,-0.004270249,0,0.002649227
2016-05-04,-0.011647449,-0.0066,-0.0014,0.0004,0.00001,2016-05-04,-0.009035606,0,0.002601843
2016-05-05,0.004479078,-0.0008,-0.005,0.0006,0.00001,2016-05-05,0.007204768,0,0.00271569
2016-05-06,-0.000598544,0.0038,0.0003,0.0024,0.00001,2016-05-06,0.001470854,0,0.002059398
2016-05-09,-0.002459958,0.0005,0.0039,-0.0147,0.00001,2016-05-09,-0.000878254,0,0.001571704
2016-05-10,-0.000239343,0.0126,-0.004,0.005,0.00001,2016-05-10,0.00125658,0.000294,0.001779923
2016-05-11,-0.000590518,-0.0089,-0.0035,0.008,0.00001,2016-05-11,0.001317309,0.00058803,0.002485857
2016-05-12,0.001747689,-0.0011,-0.0062,0.0014,0.00001,2016-05-12,0.002900167,0.001400718,0.002543196
2016-05-13,-0.000273216,-0.0082,0.0039,-0.0068,0.00001,2016-05-13,0.001966336,0,0.002229552
2016-05-16,0.001816573,0.0099,0.0029,-0.0023,0.00001,2016-05-16,0.004090234,0.000176375,0.002440036
2016-05-17,-0.000383532,-0.0095,-0.008,0.0061,0.00001,2016-05-17,0.002378773,5.70E-05,0.002809305
2016-05-18,-0.006244885,0.001,0.0014,0.009,0.00001,2016-05-18,-0.003504536,0.000125608,0.002855957
2016-05-19,-0.0176464,-0.0033,-0.0034,-0.0026,0.00001,2016-05-19,-0.015134488,0.00016668,0.002668592
2016-05-20,0.002255103,0.0075,0.009,-0.0027,0.00001,2016-05-20,0.004738336,0,0.002473233
2016-05-23,0.009214001,-0.0018,0.0025,-0.0032,0.00001,2016-05-23,0.011310949,0,0.002086948
2016-05-24,0.005497994,0.0143,0.0071,-0.0035,0.00001,2016-05-24,0.007814519,0,0.002306525
2016-05-25,-7.01E-05,0.0072,-0.0021,0.0056,0.00001,2016-05-25,0.002074692,0,0.002134816
2016-05-26,0.006814559,-0.0004,-0.0009,-0.0054,0.00001,2016-05-26,0.009282385,0,0.002457826
2016-05-27,-0.000370644,0.0049,0.0034,-0.0017,0.00001,2016-05-27,0.002037081,0,0.002397725
2016-05-31,-0.001812136,-0.0001,0.0052,-0.0037,0.00001,2016-05-31,0.000205144,0,0.00200728
2016-06-01,-0.003478112,0.002,0.0065,-0.002,0.00001,2016-06-01,-0.001466568,0,0.002001544
2016-06-02,0.008119453,0.0035,0.0033,-0.0058,0.00001,2016-06-02,0.010141928,0,0.002012475
2016-06-03,0.004800997,-0.0038,-0.0016,-0.0007,0.00001,2016-06-03,0.006978299,0,0.002167302
2016-06-06,0.00461934,0.006,0.0067,0.0031,0.00001,2016-06-06,0.006635097,0,0.002005757
2016-06-07,0.003364723,0.0012,0.0016,0.001,0.00001,2016-06-07,0.004990077,0,0.001615354
2016-06-08,-0.000547322,0.0037,0.0045,-0.0009,0.00001,2016-06-08,0.001684167,0,0.002221489
2016-06-09,-0.004925801,-0.0027,-0.004,-0.0024,0.00001,2016-06-09,-0.004236474,0.001343093,0.00202242
2016-06-10,-0.001053152,-0.0105,-0.0035,-0.0018,0.00001,2016-06-10,0.000396991,0,0.001440143
2016-06-13,-0.006075224,-0.0084,-0.0035,0.0012,0.00001,2016-06-13,-0.006599885,0.002024747,0.001490086
2016-06-14,-0.006963568,-0.0019,0.0026,-0.0072,0.00001,2016-06-14,-0.004322153,0.000183896,0.002815311
2016-06-15,-0.004520503,-0.0011,0.0023,-0.0003,0.00001,2016-06-15,-0.001696833,0,0.00281367
2016-06-16,0.002713408,0.0024,-0.0035,-0.0045,0.00001,2016-06-16,0.005494807,0,0.002771399
2016-06-17,0.008673837,-0.003,-0.0011,0.0095,0.00001,2016-06-17,0.010379105,0.000478732,0.002174
2016-06-20,0.008404015,0.0071,0.0062,0.0002,0.00001,2016-06-20,0.010452514,0,0.002038499
2016-06-21,-0.001387553,0.0021,-0.0064,0.005,0.00001,2016-06-21,0.000519546,0.000658526,0.002555625
2016-06-22,0.001020715,-0.002,-0.0032,0.0008,0.00001,2016-06-22,0.003333611,0,0.002302896
2016-06-23,0.006007302,0.0145,0.0051,0.0047,0.00001,2016-06-23,0.008904681,0,0.002887379
2016-06-24,-0.020125716,-0.037,0.0016,-0.0122,0.00001,2016-06-24,-0.018640905,0.0011664,0.002641211
2016-06-27,0.001746272,-0.0207,-0.0095,-0.0072,0.00001,2016-06-27,0.004247853,0,0.002491581
2016-06-28,0.000179581,0.0176,-0.0038,0.0016,0.00001,2016-06-28,0.002417992,0.00053865,0.002767061
2016-06-29,0.013460904,0.018,0.0028,-0.0003,0.00001,2016-06-29,0.016950655,0,0.003479751
2016-06-30,0.012103032,0.0142,0.0035,0.0042,0.00001,2016-06-30,0.015255406,0,0.003142374
2016-07-01,0.002956834,0.0024,0.0052,-0.0043,0.00001,2016-07-01,0.00613941,0.00008799,0.003260566
2016-07-05,0.001214107,-0.0085,-0.0064,-0.0137,0.00001,2016-07-05,0.004259191,0,0.003035084
2016-07-06,0.00123448,0.0062,0.0017,-0.0013,0.00001,2016-07-06,0.003128702,0.000750967,0.002635189
2016-07-07,0.005564302,0.0002,0.0033,-0.0018,0.00001,2016-07-07,0.007814135,0,0.002239833
